country,sex,edu_lfs,occ_1d,occ_other,skill_occ,overqualified,oecd,regionb,oecdb,fborn,number
HUN,2,2,8,,2,99,1,NOAM,1,1,25
HUN,2,2,9,,1,99,1,NOAM,1,1,38
HUN,2,3,0,,99,99,1,NOAM,1,1,2
HUN,2,3,1,,3,0,1,NOAM,1,1,41
HUN,2,3,2,,3,0,1,NOAM,1,1,506
HUN,2,3,3,,3,0,1,NOAM,1,1,165
HUN,2,3,4,,2,1,1,NOAM,1,1,28
HUN,2,3,5,,2,1,1,NOAM,1,1,43
HUN,2,3,7,,2,1,1,NOAM,1,1,2
HUN,2,3,8,,2,1,1,NOAM,1,1,2
HUN,2,3,9,,1,1,1,NOAM,1,1,14
HUN,1,2,3,,3,99,1,OCEA,0,1,6
HUN,1,2,5,,2,99,1,OCEA,0,1,2
HUN,1,2,7,,2,99,1,OCEA,0,1,2
HUN,1,3,2,,3,0,1,OCEA,0,1,1
HUN,1,3,3,,3,0,1,OCEA,0,1,2
HUN,2,1,1,,3,99,1,OCEA,0,1,1
HUN,2,2,3,,3,99,1,OCEA,0,1,2
HUN,1,1,3,,3,99,1,OCEA,1,1,2
HUN,1,1,5,,2,99,1,OCEA,1,1,2
HUN,1,1,7,,2,99,1,OCEA,1,1,2
HUN,1,1,8,,2,99,1,OCEA,1,1,2
HUN,1,1,9,,1,99,1,OCEA,1,1,4
HUN,1,2,1,,3,99,1,OCEA,1,1,2
HUN,1,2,2,,3,99,1,OCEA,1,1,16
HUN,1,2,3,,3,99,1,OCEA,1,1,17
HUN,1,2,4,,2,99,1,OCEA,1,1,8
HUN,1,2,5,,2,99,1,OCEA,1,1,25
HUN,1,2,6,,2,99,1,OCEA,1,1,2
HUN,1,2,7,,2,99,1,OCEA,1,1,25
HUN,1,2,8,,2,99,1,OCEA,1,1,19
HUN,1,2,9,,1,99,1,OCEA,1,1,12
HUN,1,3,1,,3,0,1,OCEA,1,1,17
HUN,1,3,2,,3,0,1,OCEA,1,1,89
HUN,1,3,3,,3,0,1,OCEA,1,1,22
HUN,1,3,4,,2,1,1,OCEA,1,1,14
HUN,1,3,5,,2,1,1,OCEA,1,1,8
HUN,1,3,7,,2,1,1,OCEA,1,1,2
HUN,2,1,3,,3,99,1,OCEA,1,1,1
HUN,2,1,5,,2,99,1,OCEA,1,1,1
HUN,2,1,9,,1,99,1,OCEA,1,1,3
HUN,2,2,1,,3,99,1,OCEA,1,1,5
HUN,2,2,2,,3,99,1,OCEA,1,1,7
HUN,2,2,3,,3,99,1,OCEA,1,1,17
HUN,2,2,4,,2,99,1,OCEA,1,1,6
HUN,2,2,5,,2,99,1,OCEA,1,1,28
HUN,2,2,7,,2,99,1,OCEA,1,1,2
HUN,2,2,8,,2,99,1,OCEA,1,1,5
HUN,2,2,9,,1,99,1,OCEA,1,1,11
HUN,2,3,1,,3,0,1,OCEA,1,1,7
HUN,2,3,2,,3,0,1,OCEA,1,1,41
HUN,2,3,3,,3,0,1,OCEA,1,1,15
HUN,2,3,4,,2,1,1,OCEA,1,1,2
HUN,2,3,5,,2,1,1,OCEA,1,1,2
HUN,2,3,9,,1,1,1,OCEA,1,1,3
HUN,1,1,1,,3,99,1,SCAC,0,1,2
HUN,1,1,2,,3,99,1,SCAC,0,1,4
HUN,1,1,3,,3,99,1,SCAC,0,1,11
HUN,1,1,4,,2,99,1,SCAC,0,1,2
HUN,1,1,5,,2,99,1,SCAC,0,1,14
HUN,1,1,7,,2,99,1,SCAC,0,1,8
HUN,1,1,8,,2,99,1,SCAC,0,1,10
HUN,1,1,9,,1,99,1,SCAC,0,1,12
HUN,1,2,0,,99,99,1,SCAC,0,1,4
HUN,1,2,1,,3,99,1,SCAC,0,1,20
HUN,1,2,2,,3,99,1,SCAC,0,1,56
HUN,1,2,3,,3,99,1,SCAC,0,1,120
HUN,1,2,4,,2,99,1,SCAC,0,1,30
HUN,1,2,5,,2,99,1,SCAC,0,1,94
HUN,1,2,6,,2,99,1,SCAC,0,1,10
HUN,1,2,7,,2,99,1,SCAC,0,1,67
HUN,1,2,8,,2,99,1,SCAC,0,1,62
HUN,1,2,9,,1,99,1,SCAC,0,1,44
HUN,1,3,1,,3,0,1,SCAC,0,1,88
HUN,1,3,2,,3,0,1,SCAC,0,1,337
HUN,1,3,3,,3,0,1,SCAC,0,1,114
HUN,1,3,4,,2,1,1,SCAC,0,1,28
HUN,1,3,5,,2,1,1,SCAC,0,1,45
HUN,1,3,6,,2,1,1,SCAC,0,1,2
HUN,1,3,7,,2,1,1,SCAC,0,1,12
HUN,1,3,8,,2,1,1,SCAC,0,1,8
HUN,1,3,9,,1,1,1,SCAC,0,1,6
HUN,2,1,3,,3,99,1,SCAC,0,1,2
HUN,2,1,4,,2,99,1,SCAC,0,1,9
HUN,2,1,5,,2,99,1,SCAC,0,1,11
HUN,2,1,8,,2,99,1,SCAC,0,1,10
HUN,2,1,9,,1,99,1,SCAC,0,1,24
HUN,2,2,0,,99,99,1,SCAC,0,1,2
HUN,2,2,1,,3,99,1,SCAC,0,1,11
HUN,2,2,2,,3,99,1,SCAC,0,1,19
HUN,2,2,3,,3,99,1,SCAC,0,1,65
HUN,2,2,4,,2,99,1,SCAC,0,1,63
HUN,2,2,5,,2,99,1,SCAC,0,1,81
HUN,2,2,6,,2,99,1,SCAC,0,1,1
HUN,2,2,7,,2,99,1,SCAC,0,1,13
HUN,2,2,8,,2,99,1,SCAC,0,1,22
HUN,2,2,9,,1,99,1,SCAC,0,1,41
HUN,2,3,1,,3,0,1,SCAC,0,1,34
HUN,2,3,2,,3,0,1,SCAC,0,1,164
HUN,2,3,3,,3,0,1,SCAC,0,1,67
HUN,2,3,4,,2,1,1,SCAC,0,1,29
HUN,2,3,5,,2,1,1,SCAC,0,1,18
HUN,2,3,7,,2,1,1,SCAC,0,1,4
HUN,2,3,9,,1,1,1,SCAC,0,1,11
HUN,1,1,4,,2,99,1,SCAC,1,1,2
HUN,1,1,6,,2,99,1,SCAC,1,1,2
HUN,1,1,8,,2,99,1,SCAC,1,1,4
HUN,1,1,9,,1,99,1,SCAC,1,1,2
HUN,1,2,0,,99,99,1,SCAC,1,1,2
HUN,1,2,1,,3,99,1,SCAC,1,1,4
HUN,1,2,2,,3,99,1,SCAC,1,1,10
HUN,1,2,3,,3,99,1,SCAC,1,1,18
HUN,1,2,4,,2,99,1,SCAC,1,1,14
HUN,1,2,5,,2,99,1,SCAC,1,1,18
HUN,1,2,7,,2,99,1,SCAC,1,1,33
HUN,1,2,8,,2,99,1,SCAC,1,1,14
HUN,1,2,9,,1,99,1,SCAC,1,1,6
HUN,1,3,1,,3,0,1,SCAC,1,1,25
HUN,1,3,2,,3,0,1,SCAC,1,1,97
HUN,1,3,3,,3,0,1,SCAC,1,1,29
HUN,1,3,4,,2,1,1,SCAC,1,1,14
HUN,1,3,5,,2,1,1,SCAC,1,1,4
HUN,1,3,9,,1,1,1,SCAC,1,1,2
HUN,2,1,2,,3,99,1,SCAC,1,1,2
HUN,2,1,5,,2,99,1,SCAC,1,1,5
HUN,2,1,8,,2,99,1,SCAC,1,1,2
HUN,2,1,9,,1,99,1,SCAC,1,1,1
HUN,2,2,2,,3,99,1,SCAC,1,1,2
HUN,2,2,3,,3,99,1,SCAC,1,1,13
HUN,2,2,4,,2,99,1,SCAC,1,1,10
HUN,2,2,5,,2,99,1,SCAC,1,1,16
HUN,2,2,6,,2,99,1,SCAC,1,1,2
HUN,2,2,9,,1,99,1,SCAC,1,1,1
HUN,2,3,1,,3,0,1,SCAC,1,1,6
HUN,2,3,2,,3,0,1,SCAC,1,1,49
HUN,2,3,3,,3,0,1,SCAC,1,1,19
HUN,2,3,4,,2,1,1,SCAC,1,1,10
HUN,2,3,5,,2,1,1,SCAC,1,1,3
HUN,2,3,9,,1,1,1,SCAC,1,1,2
HUN,1,1,5,,2,99,1,UNK,0,99,4
HUN,1,1,6,,2,99,1,UNK,0,99,1
HUN,1,1,7,,2,99,1,UNK,0,99,4
HUN,1,1,8,,2,99,1,UNK,0,99,4
HUN,1,1,9,,1,99,1,UNK,0,99,8
HUN,1,2,1,,3,99,1,UNK,0,99,2
HUN,1,2,3,,3,99,1,UNK,0,99,6
HUN,1,2,4,,2,99,1,UNK,0,99,4
HUN,1,2,5,,2,99,1,UNK,0,99,10
HUN,1,2,6,,2,99,1,UNK,0,99,1
HUN,1,2,7,,2,99,1,UNK,0,99,22
HUN,1,2,8,,2,99,1,UNK,0,99,11
HUN,1,2,9,,1,99,1,UNK,0,99,9
HUN,1,3,1,,3,0,1,UNK,0,99,2
HUN,1,3,2,,3,0,1,UNK,0,99,7
HUN,1,3,3,,3,0,1,UNK,0,99,3
HUN,1,3,5,,2,1,1,UNK,0,99,1
HUN,1,3,9,,1,1,1,UNK,0,99,1
HUN,2,1,5,,2,99,1,UNK,0,99,1
HUN,2,1,6,,2,99,1,UNK,0,99,1
HUN,2,1,7,,2,99,1,UNK,0,99,1
HUN,2,1,8,,2,99,1,UNK,0,99,3
HUN,2,1,9,,1,99,1,UNK,0,99,6
HUN,2,2,3,,3,99,1,UNK,0,99,7
HUN,2,2,4,,2,99,1,UNK,0,99,5
HUN,2,2,5,,2,99,1,UNK,0,99,12
HUN,2,2,7,,2,99,1,UNK,0,99,2
HUN,2,2,8,,2,99,1,UNK,0,99,4
HUN,2,2,9,,1,99,1,UNK,0,99,8
HUN,2,3,1,,3,0,1,UNK,0,99,1
HUN,2,3,2,,3,0,1,UNK,0,99,6
HUN,2,3,3,,3,0,1,UNK,0,99,2
HUN,2,3,5,,2,1,1,UNK,0,99,1
HUN,2,3,9,,1,1,1,UNK,0,99,1
IRL,1,1,1,,3,99,1,AFRI,0,1,33
IRL,1,1,2,,3,99,1,AFRI,0,1,14
IRL,1,1,3,,3,99,1,AFRI,0,1,112
IRL,1,1,4,,2,99,1,AFRI,0,1,29
IRL,1,1,5,,2,99,1,AFRI,0,1,157
IRL,1,1,6,,2,99,1,AFRI,0,1,19
IRL,1,1,7,,2,99,1,AFRI,0,1,79
IRL,1,1,8,,2,99,1,AFRI,0,1,177
IRL,1,1,9,,1,99,1,AFRI,0,1,315
IRL,1,2,0,,99,99,1,AFRI,0,1,3
IRL,1,2,1,,3,99,1,AFRI,0,1,267
IRL,1,2,2,,3,99,1,AFRI,0,1,221
IRL,1,2,3,,3,99,1,AFRI,0,1,586
IRL,1,2,4,,2,99,1,AFRI,0,1,149
IRL,1,2,5,,2,99,1,AFRI,0,1,898
IRL,1,2,6,,2,99,1,AFRI,0,1,45
IRL,1,2,7,,2,99,1,AFRI,0,1,337
IRL,1,2,8,,2,99,1,AFRI,0,1,654
IRL,1,2,9,,1,99,1,AFRI,0,1,735
IRL,1,3,0,,99,99,1,AFRI,0,1,5
IRL,1,3,1,,3,0,1,AFRI,0,1,592
IRL,1,3,2,,3,0,1,AFRI,0,1,2890
IRL,1,3,3,,3,0,1,AFRI,0,1,989
IRL,1,3,4,,2,1,1,AFRI,0,1,447
IRL,1,3,5,,2,1,1,AFRI,0,1,720
IRL,1,3,6,,2,1,1,AFRI,0,1,26
IRL,1,3,7,,2,1,1,AFRI,0,1,242
IRL,1,3,8,,2,1,1,AFRI,0,1,638
IRL,1,3,9,,1,1,1,AFRI,0,1,580
IRL,1,99,1,,3,99,1,AFRI,0,1,23
IRL,1,99,2,,3,99,1,AFRI,0,1,30
IRL,1,99,3,,3,99,1,AFRI,0,1,44
IRL,1,99,4,,2,99,1,AFRI,0,1,18
IRL,1,99,5,,2,99,1,AFRI,0,1,76
IRL,1,99,6,,2,99,1,AFRI,0,1,10
IRL,1,99,7,,2,99,1,AFRI,0,1,28
IRL,1,99,8,,2,99,1,AFRI,0,1,75
IRL,1,99,9,,1,99,1,AFRI,0,1,457
IRL,2,1,1,,3,99,1,AFRI,0,1,14
IRL,2,1,2,,3,99,1,AFRI,0,1,4
IRL,2,1,3,,3,99,1,AFRI,0,1,23
IRL,2,1,4,,2,99,1,AFRI,0,1,18
IRL,2,1,5,,2,99,1,AFRI,0,1,220
IRL,2,1,6,,2,99,1,AFRI,0,1,2
IRL,2,1,7,,2,99,1,AFRI,0,1,6
IRL,2,1,8,,2,99,1,AFRI,0,1,14
IRL,2,1,9,,1,99,1,AFRI,0,1,234
IRL,2,2,1,,3,99,1,AFRI,0,1,86
IRL,2,2,2,,3,99,1,AFRI,0,1,141
IRL,2,2,3,,3,99,1,AFRI,0,1,229
IRL,2,2,4,,2,99,1,AFRI,0,1,277
IRL,2,2,5,,2,99,1,AFRI,0,1,1669
IRL,2,2,6,,2,99,1,AFRI,0,1,3
IRL,2,2,7,,2,99,1,AFRI,0,1,30
IRL,2,2,8,,2,99,1,AFRI,0,1,46
IRL,2,2,9,,1,99,1,AFRI,0,1,482
IRL,2,3,0,,99,99,1,AFRI,0,1,1
IRL,2,3,1,,3,0,1,AFRI,0,1,277
IRL,2,3,2,,3,0,1,AFRI,0,1,2054
IRL,2,3,3,,3,0,1,AFRI,0,1,685
IRL,2,3,4,,2,1,1,AFRI,0,1,618
IRL,2,3,5,,2,1,1,AFRI,0,1,1511
IRL,2,3,6,,2,1,1,AFRI,0,1,8
IRL,2,3,7,,2,1,1,AFRI,0,1,51
IRL,2,3,8,,2,1,1,AFRI,0,1,77
IRL,2,3,9,,1,1,1,AFRI,0,1,376
IRL,2,99,1,,3,99,1,AFRI,0,1,9
IRL,2,99,2,,3,99,1,AFRI,0,1,45
IRL,2,99,3,,3,99,1,AFRI,0,1,20
IRL,2,99,4,,2,99,1,AFRI,0,1,14
IRL,2,99,5,,2,99,1,AFRI,0,1,159
IRL,2,99,6,,2,99,1,AFRI,0,1,2
IRL,2,99,7,,2,99,1,AFRI,0,1,2
IRL,2,99,8,,2,99,1,AFRI,0,1,10
IRL,2,99,9,,1,99,1,AFRI,0,1,376
IRL,1,1,1,,3,99,1,ASIA,0,1,179
IRL,1,1,2,,3,99,1,ASIA,0,1,27
IRL,1,1,3,,3,99,1,ASIA,0,1,1046
IRL,1,1,4,,2,99,1,ASIA,0,1,25
IRL,1,1,5,,2,99,1,ASIA,0,1,379
IRL,1,1,6,,2,99,1,ASIA,0,1,14
IRL,1,1,7,,2,99,1,ASIA,0,1,128
IRL,1,1,8,,2,99,1,ASIA,0,1,200
IRL,1,1,9,,1,99,1,ASIA,0,1,659
IRL,1,2,0,,99,99,1,ASIA,0,1,4
IRL,1,2,1,,3,99,1,ASIA,0,1,541
IRL,1,2,2,,3,99,1,ASIA,0,1,142
IRL,1,2,3,,3,99,1,ASIA,0,1,1481
IRL,1,2,4,,2,99,1,ASIA,0,1,111
IRL,1,2,5,,2,99,1,ASIA,0,1,1464
IRL,1,2,6,,2,99,1,ASIA,0,1,29
IRL,1,2,7,,2,99,1,ASIA,0,1,361
IRL,1,2,8,,2,99,1,ASIA,0,1,514
IRL,1,2,9,,1,99,1,ASIA,0,1,1178
IRL,1,3,1,,3,0,1,ASIA,0,1,1323
IRL,1,3,2,,3,0,1,ASIA,0,1,7170
IRL,1,3,3,,3,0,1,ASIA,0,1,1766
IRL,1,3,4,,2,1,1,ASIA,0,1,557
IRL,1,3,5,,2,1,1,ASIA,0,1,2528
IRL,1,3,6,,2,1,1,ASIA,0,1,25
IRL,1,3,7,,2,1,1,ASIA,0,1,509
IRL,1,3,8,,2,1,1,ASIA,0,1,665
IRL,1,3,9,,1,1,1,ASIA,0,1,1552
IRL,1,99,1,,3,99,1,ASIA,0,1,67
IRL,1,99,2,,3,99,1,ASIA,0,1,71
IRL,1,99,3,,3,99,1,ASIA,0,1,250
IRL,1,99,4,,2,99,1,ASIA,0,1,13
IRL,1,99,5,,2,99,1,ASIA,0,1,185
IRL,1,99,6,,2,99,1,ASIA,0,1,6
IRL,1,99,7,,2,99,1,ASIA,0,1,49
IRL,1,99,8,,2,99,1,ASIA,0,1,81
IRL,1,99,9,,1,99,1,ASIA,0,1,854
IRL,2,1,1,,3,99,1,ASIA,0,1,63
IRL,2,1,2,,3,99,1,ASIA,0,1,11
IRL,2,1,3,,3,99,1,ASIA,0,1,190
IRL,2,1,4,,2,99,1,ASIA,0,1,31
IRL,2,1,5,,2,99,1,ASIA,0,1,385
IRL,2,1,6,,2,99,1,ASIA,0,1,3
IRL,2,1,7,,2,99,1,ASIA,0,1,15
IRL,2,1,8,,2,99,1,ASIA,0,1,26
IRL,2,1,9,,1,99,1,ASIA,0,1,433
IRL,2,2,1,,3,99,1,ASIA,0,1,263
IRL,2,2,2,,3,99,1,ASIA,0,1,122
IRL,2,2,3,,3,99,1,ASIA,0,1,287
IRL,2,2,4,,2,99,1,ASIA,0,1,135
IRL,2,2,5,,2,99,1,ASIA,0,1,1458
IRL,2,2,6,,2,99,1,ASIA,0,1,4
IRL,2,2,7,,2,99,1,ASIA,0,1,40
IRL,2,2,8,,2,99,1,ASIA,0,1,78
IRL,2,2,9,,1,99,1,ASIA,0,1,700
IRL,2,3,1,,3,0,1,ASIA,0,1,532
IRL,2,3,2,,3,0,1,ASIA,0,1,8564
IRL,2,3,3,,3,0,1,ASIA,0,1,788
IRL,2,3,4,,2,1,1,ASIA,0,1,736
IRL,2,3,5,,2,1,1,ASIA,0,1,1965
IRL,2,3,6,,2,1,1,ASIA,0,1,12
IRL,2,3,7,,2,1,1,ASIA,0,1,118
IRL,2,3,8,,2,1,1,ASIA,0,1,68
IRL,2,3,9,,1,1,1,ASIA,0,1,740
IRL,2,99,1,,3,99,1,ASIA,0,1,30
IRL,2,99,2,,3,99,1,ASIA,0,1,160
IRL,2,99,3,,3,99,1,ASIA,0,1,42
IRL,2,99,4,,2,99,1,ASIA,0,1,13
IRL,2,99,5,,2,99,1,ASIA,0,1,220
IRL,2,99,7,,2,99,1,ASIA,0,1,5
IRL,2,99,8,,2,99,1,ASIA,0,1,16
IRL,2,99,9,,1,99,1,ASIA,0,1,530
IRL,1,1,1,,3,99,1,ASIA,1,1,1
IRL,1,1,2,,3,99,1,ASIA,1,1,1
IRL,1,1,3,,3,99,1,ASIA,1,1,2
IRL,1,1,4,,2,99,1,ASIA,1,1,1
IRL,1,1,5,,2,99,1,ASIA,1,1,1
IRL,1,1,7,,2,99,1,ASIA,1,1,1
IRL,1,1,9,,1,99,1,ASIA,1,1,6
IRL,1,2,1,,3,99,1,ASIA,1,1,5
IRL,1,2,2,,3,99,1,ASIA,1,1,17
IRL,1,2,3,,3,99,1,ASIA,1,1,18
IRL,1,2,4,,2,99,1,ASIA,1,1,5
IRL,1,2,5,,2,99,1,ASIA,1,1,16
IRL,1,2,7,,2,99,1,ASIA,1,1,8
IRL,1,2,8,,2,99,1,ASIA,1,1,3
IRL,1,2,9,,1,99,1,ASIA,1,1,14
IRL,1,3,0,,99,99,1,ASIA,1,1,1
IRL,1,3,1,,3,0,1,ASIA,1,1,37
IRL,1,3,2,,3,0,1,ASIA,1,1,182
IRL,1,3,3,,3,0,1,ASIA,1,1,77
IRL,1,3,4,,2,1,1,ASIA,1,1,28
IRL,1,3,5,,2,1,1,ASIA,1,1,15
IRL,1,3,7,,2,1,1,ASIA,1,1,12
IRL,1,3,8,,2,1,1,ASIA,1,1,3
IRL,1,3,9,,1,1,1,ASIA,1,1,28
IRL,1,99,2,,3,99,1,ASIA,1,1,3
IRL,1,99,3,,3,99,1,ASIA,1,1,1
IRL,1,99,4,,2,99,1,ASIA,1,1,1
IRL,1,99,5,,2,99,1,ASIA,1,1,1
IRL,1,99,7,,2,99,1,ASIA,1,1,2
IRL,1,99,9,,1,99,1,ASIA,1,1,17
IRL,2,1,1,,3,99,1,ASIA,1,1,1
IRL,2,1,2,,3,99,1,ASIA,1,1,3
IRL,2,1,5,,2,99,1,ASIA,1,1,1
IRL,2,1,9,,1,99,1,ASIA,1,1,2
IRL,2,2,1,,3,99,1,ASIA,1,1,6
IRL,2,2,2,,3,99,1,ASIA,1,1,13
IRL,2,2,3,,3,99,1,ASIA,1,1,15
IRL,2,2,4,,2,99,1,ASIA,1,1,15
IRL,2,2,5,,2,99,1,ASIA,1,1,37
IRL,2,2,7,,2,99,1,ASIA,1,1,1
IRL,2,2,9,,1,99,1,ASIA,1,1,13
IRL,2,3,1,,3,0,1,ASIA,1,1,35
IRL,2,3,2,,3,0,1,ASIA,1,1,211
IRL,2,3,3,,3,0,1,ASIA,1,1,75
IRL,2,3,4,,2,1,1,ASIA,1,1,88
IRL,2,3,5,,2,1,1,ASIA,1,1,88
IRL,2,3,6,,2,1,1,ASIA,1,1,3
IRL,2,3,7,,2,1,1,ASIA,1,1,6
IRL,2,3,8,,2,1,1,ASIA,1,1,1
IRL,2,3,9,,1,1,1,ASIA,1,1,51
IRL,2,99,1,,3,99,1,ASIA,1,1,1
IRL,2,99,3,,3,99,1,ASIA,1,1,1
IRL,2,99,4,,2,99,1,ASIA,1,1,3
IRL,2,99,5,,2,99,1,ASIA,1,1,2
IRL,2,99,7,,2,99,1,ASIA,1,1,1
IRL,2,99,9,,1,99,1,ASIA,1,1,20
IRL,1,1,0,,99,99,1,EURO,0,1,1
IRL,1,1,1,,3,99,1,EURO,0,1,74
IRL,1,1,2,,3,99,1,EURO,0,1,27
IRL,1,1,3,,3,99,1,EURO,0,1,218
IRL,1,1,4,,2,99,1,EURO,0,1,29
IRL,1,1,5,,2,99,1,EURO,0,1,231
IRL,1,1,6,,2,99,1,EURO,0,1,57
IRL,1,1,7,,2,99,1,EURO,0,1,665
IRL,1,1,8,,2,99,1,EURO,0,1,377
IRL,1,1,9,,1,99,1,EURO,0,1,1102
IRL,1,2,0,,99,99,1,EURO,0,1,5
IRL,1,2,1,,3,99,1,EURO,0,1,366
IRL,1,2,2,,3,99,1,EURO,0,1,189
IRL,1,2,3,,3,99,1,EURO,0,1,947
IRL,1,2,4,,2,99,1,EURO,0,1,200
IRL,1,2,5,,2,99,1,EURO,0,1,1127
IRL,1,2,6,,2,99,1,EURO,0,1,87
IRL,1,2,7,,2,99,1,EURO,0,1,1957
IRL,1,2,8,,2,99,1,EURO,0,1,1393
IRL,1,2,9,,1,99,1,EURO,0,1,2714
IRL,1,3,0,,99,99,1,EURO,0,1,3
IRL,1,3,1,,3,0,1,EURO,0,1,517
IRL,1,3,2,,3,0,1,EURO,0,1,1981
IRL,1,3,3,,3,0,1,EURO,0,1,908
IRL,1,3,4,,2,1,1,EURO,0,1,357
IRL,1,3,5,,2,1,1,EURO,0,1,812
IRL,1,3,6,,2,1,1,EURO,0,1,55
IRL,1,3,7,,2,1,1,EURO,0,1,832
IRL,1,3,8,,2,1,1,EURO,0,1,606
IRL,1,3,9,,1,1,1,EURO,0,1,1134
IRL,1,99,1,,3,99,1,EURO,0,1,42
IRL,1,99,2,,3,99,1,EURO,0,1,20
IRL,1,99,3,,3,99,1,EURO,0,1,92
IRL,1,99,4,,2,99,1,EURO,0,1,19
IRL,1,99,5,,2,99,1,EURO,0,1,133
IRL,1,99,6,,2,99,1,EURO,0,1,17
IRL,1,99,7,,2,99,1,EURO,0,1,227
IRL,1,99,8,,2,99,1,EURO,0,1,180
IRL,1,99,9,,1,99,1,EURO,0,1,1042
IRL,2,1,1,,3,99,1,EURO,0,1,40
IRL,2,1,2,,3,99,1,EURO,0,1,16
IRL,2,1,3,,3,99,1,EURO,0,1,58
IRL,2,1,4,,2,99,1,EURO,0,1,30
IRL,2,1,5,,2,99,1,EURO,0,1,353
IRL,2,1,6,,2,99,1,EURO,0,1,6
IRL,2,1,7,,2,99,1,EURO,0,1,23
IRL,2,1,8,,2,99,1,EURO,0,1,56
IRL,2,1,9,,1,99,1,EURO,0,1,758
IRL,2,2,0,,99,99,1,EURO,0,1,1
IRL,2,2,1,,3,99,1,EURO,0,1,267
IRL,2,2,2,,3,99,1,EURO,0,1,142
IRL,2,2,3,,3,99,1,EURO,0,1,373
IRL,2,2,4,,2,99,1,EURO,0,1,304
IRL,2,2,5,,2,99,1,EURO,0,1,1812
IRL,2,2,6,,2,99,1,EURO,0,1,11
IRL,2,2,7,,2,99,1,EURO,0,1,119
IRL,2,2,8,,2,99,1,EURO,0,1,248
IRL,2,2,9,,1,99,1,EURO,0,1,2046
IRL,2,3,1,,3,0,1,EURO,0,1,554
IRL,2,3,2,,3,0,1,EURO,0,1,2178
IRL,2,3,3,,3,0,1,EURO,0,1,897
IRL,2,3,4,,2,1,1,EURO,0,1,1054
IRL,2,3,5,,2,1,1,EURO,0,1,1731
IRL,2,3,6,,2,1,1,EURO,0,1,9
IRL,2,3,7,,2,1,1,EURO,0,1,133
IRL,2,3,8,,2,1,1,EURO,0,1,198
IRL,2,3,9,,1,1,1,EURO,0,1,1276
IRL,2,99,1,,3,99,1,EURO,0,1,36
IRL,2,99,2,,3,99,1,EURO,0,1,24
IRL,2,99,3,,3,99,1,EURO,0,1,31
IRL,2,99,4,,2,99,1,EURO,0,1,29
IRL,2,99,5,,2,99,1,EURO,0,1,223
IRL,2,99,6,,2,99,1,EURO,0,1,2
IRL,2,99,7,,2,99,1,EURO,0,1,20
IRL,2,99,8,,2,99,1,EURO,0,1,30
IRL,2,99,9,,1,99,1,EURO,0,1,765
IRL,1,1,0,,99,99,1,EURO,1,0,1156
IRL,1,1,1,,3,99,1,EURO,1,0,10355
IRL,1,1,2,,3,99,1,EURO,1,0,3747
IRL,1,1,3,,3,99,1,EURO,1,0,8443
IRL,1,1,4,,2,99,1,EURO,1,0,5905
IRL,1,1,5,,2,99,1,EURO,1,0,18345
IRL,1,1,6,,2,99,1,EURO,1,0,33747
IRL,1,1,7,,2,99,1,EURO,1,0,32824
IRL,1,1,8,,2,99,1,EURO,1,0,34488
IRL,1,1,9,,1,99,1,EURO,1,0,31522
IRL,1,2,0,,99,99,1,EURO,1,0,2849
IRL,1,2,1,,3,99,1,EURO,1,0,27654
IRL,1,2,2,,3,99,1,EURO,1,0,17752
IRL,1,2,3,,3,99,1,EURO,1,0,31155
IRL,1,2,4,,2,99,1,EURO,1,0,16422
IRL,1,2,5,,2,99,1,EURO,1,0,38839
IRL,1,2,6,,2,99,1,EURO,1,0,27835
IRL,1,2,7,,2,99,1,EURO,1,0,71075
IRL,1,2,8,,2,99,1,EURO,1,0,33445
IRL,1,2,9,,1,99,1,EURO,1,0,32317
IRL,1,3,0,,99,99,1,EURO,1,0,1693
IRL,1,3,1,,3,0,1,EURO,1,0,41480
IRL,1,3,2,,3,0,1,EURO,1,0,131407
IRL,1,3,3,,3,0,1,EURO,1,0,42975
IRL,1,3,4,,2,1,1,EURO,1,0,17713
IRL,1,3,5,,2,1,1,EURO,1,0,21761
IRL,1,3,6,,2,1,1,EURO,1,0,7356
IRL,1,3,7,,2,1,1,EURO,1,0,13824
IRL,1,3,8,,2,1,1,EURO,1,0,6305
IRL,1,3,9,,1,1,1,EURO,1,0,9883
IRL,1,99,0,,99,99,1,EURO,1,0,109
IRL,1,99,1,,3,99,1,EURO,1,0,859
IRL,1,99,2,,3,99,1,EURO,1,0,1012
IRL,1,99,3,,3,99,1,EURO,1,0,974
IRL,1,99,4,,2,99,1,EURO,1,0,465
IRL,1,99,5,,2,99,1,EURO,1,0,1575
IRL,1,99,6,,2,99,1,EURO,1,0,1915
IRL,1,99,7,,2,99,1,EURO,1,0,2220
IRL,1,99,8,,2,99,1,EURO,1,0,1769
IRL,1,99,9,,1,99,1,EURO,1,0,33844
IRL,2,1,0,,99,99,1,EURO,1,0,30
IRL,2,1,1,,3,99,1,EURO,1,0,3751
IRL,2,1,2,,3,99,1,EURO,1,0,1190
IRL,2,1,3,,3,99,1,EURO,1,0,6965
IRL,2,1,4,,2,99,1,EURO,1,0,9213
IRL,2,1,5,,2,99,1,EURO,1,0,35406
IRL,2,1,6,,2,99,1,EURO,1,0,1605
IRL,2,1,7,,2,99,1,EURO,1,0,1291
IRL,2,1,8,,2,99,1,EURO,1,0,3683
